Mineral,Reference,Analysis Type,Location,Site,Section,Img. Ref. No.,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,CoO_pct,ZnO_pct,Total_pct,Sumox,Cr_apfu,Ti_apfu,V_apfu,Al_apfu,Fe2_apfu,Fe3_apfu,Mn_apfu,Mg_apfu,Co_apfu,Zn_apfu,Ni_apfu,Tot_cat,Mgno,Fe3no
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,2A,olivine,,3.97,8.79,0.07,,,3.66,0.525642803,32.34,0.4,48.40953062,0.143388227,0.030667676,0.27,,1.622596473,1.049088616,0.112972842,0.014249185,0.425053507,0.852123947,0.269654473,0.01390069,0.242824118,0.001008932,0.008179013,0.004732456,2.993787779,0.221767704,0.154636426
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,2C,pyroxene,,2.89,3.48,0.08,,,9.34,0.779911869,20.11,0.51,61.35937644,0.236848897,0.030474413,,,1.467833368,0.721137369,0.3186938,0.02337107,0.186023471,1.110016012,0.405804448,0.01959207,0.195403765,0.001108282,,0.008641282,2.989791569,0.149686536,0.309074773
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,5C,silicate,,3.42,4.01,,,,7.96,0.884921186,26.67,0.35,55.84946189,0.205385692,0.044704622,0.09,,1.550920526,0.905140835,0.25705557,0.025097177,0.202871054,1.031250759,0.324563377,0.012725223,0.218850934,0.001538702,0.002852336,0.007091926,2.989037892,0.175066504,0.226559389
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,5D,silicate,,2.35,2.64,0.02,,,7.65,0.970353494,23.24,0.49,62.52934897,0.229531873,0.043148352,0.1,,1.458771725,0.838554846,0.262650114,0.029258527,0.141997875,1.090570565,0.431990338,0.018940684,0.159879347,0.00157895,0.00336946,0.008426345,2.987217051,0.127857458,0.305824544
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,4B,silicate,,2.09,4.48,0.05,,,4.66,0.774315633,25.27,0.45,60.8193398,0.179426162,0.025063069,,,1.433632254,0.927791021,0.162798968,0.023756917,0.245191555,1.009112722,0.450956337,0.017699527,0.144683952,0.000933229,,0.006702419,2.989626648,0.125398136,0.277692919
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,4F,silicate,,2.18,3.67,0.09,,,5.49,0.726662831,22.58,0.51,63.56929045,0.169882218,0.018512494,0.08,,1.39777415,0.850294989,0.196715615,0.022866819,0.206012853,1.02704771,0.501688411,0.020574063,0.154785876,0.000707,0.0028132,0.006508704,2.990015241,0.130970957,0.322008741
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,3D,silicate,,2.15,3.76,0.04,,,5.68,0.667817556,20.87,0.38,64.03928031,0.154930037,0.019366917,,,1.368516545,0.802703364,0.207874769,0.021464343,0.21557731,1.044236455,0.520377293,0.015657429,0.155919434,0.000755443,,0.006062743,2.990628583,0.129915984,0.338202059
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,3A,silicate,,1.93,4.76,0.06,,,5.1,0.775333131,21.72,0.53,64.53927904,0.190083568,0.020790955,,,1.406756387,0.81268756,0.181574466,0.024242604,0.265493146,1.032811538,0.507174645,0.021244371,0.136160223,0.000788946,,0.007236178,2.989413678,0.116478625,0.31991228
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,3F,sulphide,,2.22,3.17,0.04,,,6.59,0.859446261,20.29,0.52,64.92927999,0.181971214,0.018654898,,,1.384397112,0.771443366,0.238412063,0.027306614,0.179665146,1.069097545,0.514059121,0.021180176,0.159149079,0.000719323,,0.007039237,2.988071671,0.129574205,0.350853451
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,3B,sulphide,,2.08,3.69,0.05,,,5.98,0.824173013,20.15,0.38,65.98925786,0.189129173,0.019224513,0.08,,1.38158065,0.767682243,0.216784605,0.026239283,0.209563373,1.058978093,0.533445581,0.015509374,0.149416629,0.000742798,0.002846174,0.007331045,2.988539197,0.123648859,0.353113582
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,2F,sulphide,,2.07,3.31,0.07,,,6.76,0.819594274,20.27,0.5,65.18928157,0.184357201,0.0224998,0.12,,1.393981504,0.765384079,0.242880797,0.025861382,0.186310031,1.08088411,0.5076071,0.020225529,0.147375461,0.000861615,0.004231281,0.007082501,2.988703887,0.119987228,0.347842582
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,2F,sulphide,,2.15,3.21,0.07,,,6.9,0.825360093,19.9,0.47,66.20926533,0.192787685,0.022642204,0.12,,1.396557741,0.750026946,0.247453551,0.025995273,0.180348026,1.081077956,0.519496094,0.018976926,0.152788759,0.000865469,0.004223476,0.007392715,2.988645191,0.123829225,0.358305029
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,2E,sulphide,,2,3.53,,,,5.81,0.748539028,20.92,0.6,64.34927938,0.174972322,0.019794128,,,1.371713617,0.802751114,0.21213688,0.02400274,0.201918686,1.051669455,0.520069676,0.024664636,0.144703284,0.000770308,,0.006831082,2.98951786,0.120951673,0.341087566
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,2D,sulphide,,2.07,3.55,,,,6.55,0.805179725,20.01,0.45,66.12926404,0.183561872,0.021930185,0.12,,1.39522216,0.754894758,0.235126419,0.025383955,0.199641233,1.075034436,0.521288714,0.01818679,0.147244412,0.000839055,0.004227519,0.007045676,2.988912967,0.120467119,0.353218585
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,1C,,,3.5,3.4,0.05,,,10.16,0.83888924,24.41,0.46,56.20948235,0.214242473,0.042873716,0.19,,1.562126192,0.822497055,0.325747498,0.023621003,0.170776481,1.088230509,0.305053066,0.016604608,0.222363638,0.001465098,0.005978402,0.007344683,2.98968204,0.169666284,0.234958651
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,1B,,,3.66,3.65,0.05,,,11.04,0.927133054,21.01,0.53,58.609446,0.22141952,0.032956308,0.11,,1.549809617,0.71355982,0.356774838,0.026313192,0.184790555,1.108930061,0.332199798,0.019283436,0.234376776,0.001135146,0.003488687,0.007651052,2.98850336,0.174477468,0.269960385
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,1A,,,3.95,4.6,0.05,,,9.67,0.00107,25.57,0.47,51.78953014,0.0012,0.0012,,,1.549197295,0.868773739,0.312624665,3.04E-05,0.232978776,1.042407965,0.272950782,0.017107165,0.253047591,4.13E-05,,4.15E-05,3.000003892,0.19533483,0.198552504
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.52,2.92,0.06,,,7.52,0.869451654,18.82,0.5,65.74927021,0.21839727,0.025917492,0.08,,1.387968288,0.713711611,0.271357477,0.027553433,0.165070157,1.077539968,0.519969719,0.020313154,0.180190893,0.000996793,0.002833075,0.008426578,2.987962857,0.143266655,0.371738457
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.25,3,0.03,,,6.73,0.87911788,18.81,0.46,66.5192496,0.213307167,0.020078936,0.08,,1.364406797,0.725650682,0.247044213,0.028340862,0.172521266,1.071814862,0.547533364,0.019010821,0.163662991,0.000785576,0.002881999,0.008372307,2.987618944,0.132469385,0.378730962
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.7,2.98,0.03,,,7.95,0.864025,19.49,0.47,64.63929605,0.225873361,0.023923838,0.09,,1.413883036,0.72557288,0.28161588,0.02687959,0.165374307,1.079240781,0.48871917,0.018744389,0.189523087,0.000903252,0.003128792,0.008555297,2.988257425,0.14937617,0.354229968
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.78,3.01,,,,8.08,0.85995501,19.58,0.54,64.18930303,0.23112253,0.024778261,0.14,,1.419944059,0.725811991,0.284999187,0.026638779,0.166326143,1.073069027,0.481273254,0.021444179,0.194305638,0.000931518,0.004846235,0.008716751,2.988362702,0.153313494,0.350421773
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.82,2.97,0.04,,,8.19,0.858937512,20.09,0.54,63.57931758,0.223010177,0.022214993,,,1.428653208,0.74017737,0.287118103,0.026445061,0.16311537,1.078896182,0.46629242,0.021313454,0.195899861,0.000830063,,0.008359522,2.988447406,0.153671532,0.340462524
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.82,3,0.03,,,8.29,0.853680442,20.31,0.48,63.87931719,0.229690939,0.022642204,,,1.439971513,0.742401275,0.28833949,0.026076617,0.163467948,1.083729061,0.462056085,0.018796381,0.194360071,0.000839376,,0.008542275,2.988608579,0.152070827,0.337778739
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.87,2.94,0.22,,,7.85,0.835874235,19.58,0.46,64.08929777,0.218715402,0.026202299,0.13,,1.408183309,0.731873768,0.279199065,0.02610908,0.163814898,1.062609152,0.490448736,0.018419827,0.20227143,0.00099328,0.004537658,0.00831771,2.988594604,0.15991346,0.35382404
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.6,2.99,,,,7.7,0.867077493,19.74,0.45,64.47929815,0.210443983,0.02022134,,,1.407394501,0.738267899,0.274017545,0.027098914,0.166694241,1.082498822,0.489435009,0.018029495,0.183345113,0.000766983,,0.008007634,2.988161655,0.144840219,0.351001155
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,1.83,3.42,0.04,,,4.98,0.820950937,20.12,0.48,66.97922452,0.204081353,0.022642204,0.08,,1.341210364,0.789612041,0.185967022,0.026923413,0.200075754,1.036899874,0.581185543,0.020180468,0.135414768,0.000901184,0.002931843,0.008148731,2.988240642,0.1155106,0.369976069
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,6,,,2.13,3.43,0.04,,,6.09,0.738024887,20.01,0.5,65.53926001,0.182289346,0.018939705,,,1.368016181,0.769907483,0.222961334,0.023729555,0.19672889,1.056265439,0.53703445,0.020609415,0.154525519,0.000739049,,0.00713598,2.989637115,0.127623615,0.357148946
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1209.1,4D,,,1.95,4.87,,,,4.43,0.731919902,25.15,0.46,61.05933566,0.169882218,0.023069416,,,1.434212637,0.92301154,0.154701198,0.022447079,0.266428496,1.009908473,0.453478062,0.018085528,0.134937577,0.000858647,,0.006343339,2.990199939,0.11786526,0.276019884
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,6C,olivine,,6.57,7.53,2.41,,,1.61,0.711680626,30.54,0.34,48.09942435,0.111625979,0.049739613,0.19,,1.506186752,1.067266545,0.053536571,0.020783378,0.392266671,0.610253403,0.389252075,0.012728786,0.432910767,0.001762849,0.006200439,0.003968899,2.990930382,0.414997734,0.21054477
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,6A,olivine,,4.5,9.51,0.03,,,3.14,0.810047648,36.55,0.36,42.76963501,0.131324681,0.05187567,0.16,,1.694968965,1.135032553,0.092783637,0.021021255,0.440234448,0.821347355,0.194517681,0.011976438,0.26348907,0.00163378,0.004639871,0.004149236,2.990825323,0.242883686,0.109910365
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,3A,olivine,,3.66,8.95,0.06,,,2.32,0.836215185,36.14,0.37,47.04956059,0.127659806,0.053706576,0.25,,1.661319626,1.14503204,0.069942038,0.02213985,0.422702772,0.840722181,0.245356594,0.012558432,0.218645091,0.001725702,0.00739664,0.004115139,2.990336479,0.206392152,0.135325
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,2A,olivine,,2.78,5.05,,,,2.15,0.633178013,32.53,0.46,54.44940452,0.126132775,0.038143875,0.2,,1.482026991,1.1553422,0.072658402,0.018792282,0.267362517,0.869345097,0.392067563,0.017502038,0.186166067,0.001373916,0.006633176,0.004557802,2.991801061,0.17637527,0.216042292
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,1A,olivine,,2.99,4.86,0.73,,,3.33,0.634918469,26.22,0.4,55.3593776,0.195173671,0.038733834,0.19,,1.385767499,0.995921258,0.120353121,0.020152893,0.275176381,0.888020636,0.445392676,0.016276331,0.214137465,0.001492078,0.006739239,0.007542485,2.991204565,0.194289245,0.2594787
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,4B,olivine,,2.96,5.25,0.04,,,3.59,0.668326305,27.7,0.39,55.81938945,0.205990142,0.039161045,0.13,,1.445580675,1.008602689,0.124381448,0.020335555,0.2849589,0.906434294,0.414483809,0.015212801,0.203217553,0.001446117,0.004420269,0.007631109,2.991124545,0.183136318,0.242665569
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,5A,plagioclase,,9.52,11.31,3.09,,,2.92,0.698119347,35.07,0.32,35.18963838,0.114374635,0.035855243,,,1.719426964,1.073580759,0.085055541,0.017858943,0.516112204,0.532667154,0.202268099,0.010494292,0.549496659,0.001113167,,0.003562292,2.992209112,0.507775859,0.112875276
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,3G,plagioclase,,8.26,14.71,,,,2.11,0.580651933,38.08,0.29,33.62971799,0.091774573,0.039211904,0.11,,1.838593438,1.090169231,0.057477814,0.013891207,0.627757953,0.605513768,0.137621566,0.008894042,0.445867875,0.001138476,0.002940726,0.002673131,2.993945791,0.424078048,0.074167583
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,3C,plagioclase,,8.48,19.9,,,,1.08,0.399198204,35.87,0.23,32.21974167,0.092232683,0.037228422,0.11,,1.911339246,0.987816522,0.028300198,0.009186723,0.816921932,0.581056344,0.119163412,0.006785424,0.440321525,0.001039749,0.002828802,0.002584227,2.996004857,0.43110541,0.061938405
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,Grain,plagioclase,,7.42,11.52,,,,3.45,0.220609534,38.19,0.32,36.78968252,0.02794467,0.008239077,0.14,,1.781828545,1.128148922,0.096974306,0.005445881,0.50728477,0.672357706,0.15906763,0.010126771,0.413285182,0.000246834,0.003861978,0.000839879,2.997639858,0.380682439,0.08864169
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,Grain,plagioclase,,7.44,11.55,0.06,,,3.47,0.713781669,37.81,0.32,37.81967535,0.118039509,0.039974781,0.17,,1.802223692,1.104283719,0.096432689,0.017420737,0.502850106,0.679359672,0.163003859,0.010012169,0.409709545,0.001184047,0.004636474,0.003507537,2.992400554,0.376201566,0.092085412
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,Grain,plagioclase,,7.44,11.73,,,,3.41,0.71091661,37.75,0.33,38.0296728,0.120482759,0.03661812,0.08,,1.80578608,1.100356318,0.094578315,0.017316582,0.509679267,0.680444374,0.164032223,0.010304681,0.408901285,0.001082483,0.002177566,0.003573075,2.992446171,0.37536413,0.092461078
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,Grain,plagioclase,,7.49,11.88,,,,3.35,0.642537205,38.01,0.3,37.40968123,0.110557057,0.036160394,0.12,,1.80784234,1.106674754,0.092808499,0.015633188,0.515609777,0.675412659,0.158900211,0.009357236,0.411181063,0.001067737,0.003262634,0.003274986,2.993182745,0.378412883,0.089210405
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,Grain,plagioclase,,7.34,11.91,,,,3.3,0.691243206,39.36,0.33,37.69969039,0.118192213,0.039059328,,,1.838915891,1.126615989,0.089878449,0.016534034,0.508177172,0.690413149,0.150337432,0.010119032,0.396137572,0.001133847,,0.003441998,2.992788674,0.364582678,0.08421649
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,Grain,plagioclase,,7.47,11.89,0.03,,,3.34,0.697928343,38.1,0.3,37.1696878,0.112389494,0.040127357,0.08,,1.809401654,1.108339163,0.092451717,0.016966242,0.515599074,0.678353657,0.155127303,0.009349173,0.409729714,0.001183851,0.002173215,0.003326399,2.992599507,0.376560955,0.087195946
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,Grain,plagioclase,,7.51,11.56,,,,3.36,0.690288186,37.98,0.3,37.77967319,0.116359775,0.03966963,0.11,,1.801696684,1.109573223,0.093403058,0.016852277,0.503432688,0.674279597,0.164399102,0.009389154,0.41368531,0.001175352,0.003000949,0.003458635,2.992649346,0.380237733,0.092493889
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,5C,plagioclase,,3.29,3,,,,5.72,0.76600607,20.65,0.48,63.42926099,0.257050247,0.023496627,,,1.355866877,0.801651651,0.211291717,0.024849919,0.173607891,0.956516895,0.549370004,0.019962324,0.240818966,0.000925082,,0.01015277,2.989147218,0.201129002,0.360330157
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,9A,pyroxene,,4.74,5.37,,,,7.58,1.01843293,27.1,0.37,52.58949183,0.176982913,0.040890234,0.05,,1.58994956,0.897157373,0.238775275,0.028174674,0.265006298,0.940269415,0.300432878,0.013122159,0.295874022,0.001372865,0.001545732,0.005961171,2.987691862,0.2393525,0.20541063
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,9C,pyroxene,,3.94,4.24,,,,6.27,1.033904248,25.84,0.45,56.49940336,0.188435646,0.03966963,0.1,,1.498046431,0.907924889,0.209626297,0.03035742,0.222078154,0.941102129,0.386253799,0.016938469,0.261025411,0.001413593,0.003281122,0.006736299,2.986737582,0.217136204,0.254741669
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,9,silicate,,4.63,5.1,0.02,,,7.01,0.905740614,26.69,0.44,53.51945769,0.218365457,0.040890234,0.13,,1.554481971,0.903744299,0.22585818,0.025628782,0.25742442,0.91887772,0.332672432,0.015960772,0.295601847,0.001404189,0.004110601,0.00752284,2.988806081,0.243397958,0.222695989
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,4D,silicate,,4.08,3.86,,,,6.84,0.935155219,27.06,0.4,54.14944851,0.202637036,0.042873716,0.2,,1.513377984,0.941159146,0.226366515,0.027179791,0.200126753,0.947407993,0.348242633,0.014903885,0.267562098,0.001512291,0.006495764,0.007170592,2.98812746,0.22022114,0.233793865
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,3H,silicate,,3.06,2.89,0.03,,,5.25,0.666969642,24.86,0.44,59.19933703,0.15333938,0.040727487,0.12,,1.389737347,0.941566682,0.189203894,0.021109753,0.163166264,0.955621855,0.47202075,0.017852821,0.218524703,0.001564395,0.004244203,0.005908872,2.990784192,0.186113651,0.299362387
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,3D,silicate,,3.81,3.6,,,,6.34,0.91099947,23.35,0.45,59.65934065,0.219192599,0.044287582,0.15,,1.442379623,0.852098878,0.220147204,0.027781031,0.195834038,0.944611109,0.452756742,0.017592187,0.262154453,0.001639057,0.005111629,0.008138229,2.987864557,0.217237267,0.301699115
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,2C,silicate,,1.96,1.61,,,,3.58,0.414969416,17.03,0.43,70.4991049,0.242098067,0.023781435,,,1.175222789,0.762741067,0.152569006,0.015531225,0.107490709,0.964983848,0.791647131,0.020631707,0.165518945,0.001080213,,0.011032011,2.993225862,0.146411796,0.476356687
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,4A,sulphide,,1.48,1.12,0.31,,,3.65,0.324242552,0.11,0.32,84.60882847,0.197718723,0.009256247,,,0.880409583,0.006576436,0.207640277,0.016199256,0.099815622,1.018858506,1.443923349,0.020495198,0.166835626,0.000561231,,0.012026704,2.992932204,0.140707137,0.931373927
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,7,sulphide,,1.94,1.44,0.03,,,4.22,0.407338184,6.77,0.48,79.33893907,0.206785471,0.010537881,,,1.030742115,0.345717476,0.205052904,0.017382607,0.109616953,0.992660737,1.097641133,0.026258996,0.18679427,0.000545751,,0.010743693,2.992414521,0.158373375,0.706798716
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,9,sulphide,,2.18,1.78,0.04,,,4.49,0.50332212,16.81,0.6,69.78912896,0.230963464,0.015094803,,,1.210379242,0.731019451,0.185792582,0.01829087,0.115388836,0.980780315,0.74315832,0.027952245,0.178750336,0.000665729,,0.010218929,2.992017614,0.154157491,0.467522604
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,8A,sulphide,,2.47,2.24,,,,3.92,0.373252017,17.16,0.61,69.069125,0.227304952,0.01424038,,,1.207133682,0.748246342,0.162642557,0.013600554,0.145598837,0.929711002,0.751989101,0.028494522,0.203073581,0.000629735,,0.010084099,2.99407033,0.179269372,0.456904507
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,6D,,,8.39,14.11,0.03,,,2.08,0.520867705,39.53,0.28,33.37972024,0.088567808,0.038449026,0.11,,1.847660555,1.12612685,0.056382541,0.012399811,0.599197625,0.599095289,0.135584106,0.00854521,0.4506627,0.001110848,0.002926295,0.002567067,2.994598344,0.42930152,0.07285909
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,2E,,,2.08,1.89,,,,3.53,0.358667885,17.46,0.46,70.35910558,0.243370593,0.019224513,0.06,,1.191763119,0.771146665,0.148350242,0.013237695,0.124433443,0.948199646,0.779610246,0.021764806,0.173214895,0.000861107,0.002474622,0.010936081,2.994229448,0.154461074,0.465386064
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,1E,,,2.78,1.94,0.02,,,5.19,0.724458253,19.26,0.44,67.26918778,0.25657305,0.02435105,0.07,,1.291904847,0.784708653,0.201205721,0.024665655,0.117824732,0.971090436,0.64265997,0.019204767,0.213563048,0.001006187,0.00266327,0.010635651,2.989228091,0.180274697,0.415909095
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,1C,,,2.56,2.29,0.05,,,4.21,0.789069347,27.09,0.4,59.73932815,0.193583014,0.036170565,0.17,,1.384531669,1.029885154,0.152293966,0.025068139,0.129777034,0.954814525,0.482500611,0.01629086,0.183505427,0.001394582,0.006035228,0.007487691,2.989053216,0.161207248,0.293820205
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,ID,,,2.79,1.91,,,,5.13,0.94576397,17.95,0.36,66.73919447,0.230486267,0.036028162,0.06,,1.262208846,0.748541563,0.203558687,0.032958039,0.118731896,0.977121546,0.655592369,0.016082671,0.219373834,0.00152371,0.00233651,0.009779067,2.985599894,0.183346996,0.4304991
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,ID,,,2.84,1.94,0.05,,,5.05,0.925753184,19.9,0.37,64.77922942,0.235576371,0.033180086,0.12,,1.289267539,0.812442652,0.196178688,0.031583626,0.118065752,0.96735731,0.610038273,0.016182499,0.218618612,0.001373808,0.004574945,0.009785257,2.98620142,0.184336468,0.395988179
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,8C,,,2.21,1.84,,,,4.07,0.412256089,11.45,0.58,74.45902567,0.222692046,0.013385957,,,1.110537165,0.54269407,0.183554403,0.016328406,0.130001985,0.956446413,0.925517252,0.029449763,0.197501782,0.00064344,,0.010738786,2.9928763,0.171153075,0.579094948
spinel,"Barnes and Kunilov, 2000",WDS,Norilsk,Talnakh,OYG2-1213.3,8B,,,2.33,1.98,,,,3.91,0.40072445,12.7,0.6,73.489041,0.233031319,0.010822689,,,1.131513326,0.590781292,0.173069516,0.015577436,0.137300075,0.937973127,0.892697808,0.029900502,0.204365739,0.000510584,,0.011029052,2.993205131,0.178901152,0.550783118
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,1,olivine,,5.748133,8.435535,,,,4.013378,0.52,34.82463,0.33,45.187632,,,,99.059308,1.674959131,1.094372025,0.120007765,0.013655542,0.395160634,0.777694402,0.241455422,0.011109554,0.340591994,,,,2.994047337,0.304565982,0.139489939
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,3,olivine,,1.226,,,,,45.214657,0.81,0.762884,0.41,51.139738,,,,99.563279,2.091133025,0.019202578,1.082931721,0.017037787,,2.025403139,-0.221273842,0.011055773,0.058186288,,,,2.992543442,0.027925985,1.095028741
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,11,olivine,,4.773362,,,,,47.144363,1.04,1.381439,0.43,43.915186,,,,98.684349,2.175334004,0.033426311,1.085443741,0.021028932,,1.870978741,-0.249002968,0.011146266,0.217776124,,,,2.990797148,0.104261217,1.155055337
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,14,olivine,,1.889246,,,,,45.512324,1.16,0.319587,0.22,49.614906,,,,98.716063,2.100035279,0.008010234,1.085440238,0.02429636,,2.006952743,-0.230523257,0.005907218,0.089284025,,,,2.989367561,0.042592529,1.035998944
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,19,olivine,,6.40133,11.672426,,,,1.590981,0.46,37.762765,0.31,40.108362,,,,98.305863,1.729979204,1.1489618,0.046060389,0.011695715,0.529401909,0.676764303,0.204685656,0.010104335,0.367232556,,,,2.994906663,0.35175638,0.108699039
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,22,olivine,,6.210395,9.043678,,,,2.843237,0.76,33.577212,0.47,45.660856,,,,98.565378,1.64543105,1.074107208,0.086543981,0.020316258,0.43125154,0.709818907,0.278403538,0.016106645,0.374585857,,,,2.991133934,0.345429926,0.156076592
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,24,olivine,,1.376738,4.217767,,,,4.731886,1.04,16.597885,0.25,68.901412,,,,97.115688,1.292250727,0.676065311,0.183396475,0.035399438,0.256094975,1.091090297,0.625842433,0.010908879,0.105734412,,,,2.984532221,0.08834578,0.401695341
